Salaj,22.39373033923492,1.0,22.39373033923492
Salaj2,11.481525300332986,1.0,11.481525300332986
Salaj3,38.49326280128319,1.0,38.49326280128319
Jalas,21.205481873473914,1.0,21.205481873473914
